STEELWGT,SUBLANCE_INDEPTH,-9.113921744
STEELWGT,CARBONTEMPERATURE,-1.722171961
STEELWGT,SCRAPWGT,-0.070588014
STEELWGT,FIRSTCATCHCARBONC,8043.589493
STEELWGT,SCRAP_16010101,-0.946372244
STEELWGT,L12010601,1.705717507
STEELWGT,BEFARTEMP,-2.927900655
STEELWGT,L12020301,-1.923257623
STEELWGT,SCRAP_16020101,-1.004228933
STEELWGT,TOTALTIMEOFOXYGEN,4.594923155
STEELWGT,MIRON_SI,1929.503906
STEELWGT,MIRON_TEMP,2.126344515
STEELWGT,HEAT_WGT,0.070550541
STEELWGT,SCRAPWGT_COUNT,0.310894015
STEELWGT,TOTALOXYGENCONSUME,-10.91789795
STEELWGT,SCRAP_96052200,0.135645253
STEELWGT,TIMEOFOXYGEN,47.3175263
STEELWGT,FIRSTCATCHOXYGENCONSUME,-8.816129655
STEELWGT,SCRAP_96053101,-0.234006856
STEELWGT,O_CONT,3.324994058
STEELWGT,C_CONT,-2951.196935
STEELWGT,MIRON_C,-1730.620314
STEELWGT,L96020400,-0.061441536
SN,SUBLANCE_INDEPTH,5.08E-06
SN,CARBONTEMPERATURE,9.41E-08
SN,FURNACESEQ,2.98E-08
SN,BEFARTEMP,-4.59E-08
SN,HEAT_WGT,1.78E-07
SN,L96053601,1.04E-07
SN,DOWNFURNACETIMES,-4.17E-05
SN,L12020301,-1.27E-07
SN,MIRON_MN,-0.000796969
SN,SCRAP_NUM,2.06E-05
SN,N2CONSUME,7.07E-08
SN,L12010601,-2.00E-08
SN,SCRAP_16020101,2.78E-08
SN,FIRSTCATCHOXYGENCONSUME,8.74E-08
SN,SUBLANCE_AGE,5.49E-09
SN,SPRAYGUNSEQ,2.35E-08
SN,FIRSTCATCHCARBONC,-3.09E-05
SN,MIRON_WGT,4.72E-10
SN,MIRON_TEMP,-3.06E-08
SN,SCRAP_96053101,1.10E-08
SN,SCRAP_96052200,8.81E-10
SN,L96040100,5.15E-09
SN,SCRAPWGT,-3.68E-09
SN,LADLESTATUS,-7.61E-05
SN,TIMEOFOXYGEN,-6.47E-07
SN,LEQHEIGH,-3.32E-07
SN,MIRON_P,0.002217361
SN,MIRON_S,-0.001629778
SN,MIRON_C,2.23E-05
SN,SCRAPWGT_COUNT,-1.45E-08
SI,SCRAP_96052200,6.56E-06
SI,HEAT_WGT,-2.16E-07
SI,SPRAYGUNSEQ,2.92E-05
SI,SCRAP_96053101,1.34E-06
SI,L96040200,-1.41E-05
SI,L96053601,-3.97E-05
SI,SCRAPWGT,1.19E-06
SI,L1602010074,-4.05E-06
SI,LEQHEIGH,-7.12E-05
SI,SCRAP_NUM,0.001020511
SI,L96020400,4.19E-07
SI,MIRON_S,-0.012644511
SI,MIRON_WGT,1.37E-07
